origin,destination,date,airline,departure_time,arrival_time,duration,stops,price
Colombo,Delhi,2026-02-26,Air India,"5:05 PM
 – 
8:50 PM",5:05 PM,3 hr 45 min,Nonstop,$463
Colombo,Delhi,2026-02-26,Air India,"8:20 AM
 – 
12:00 PM",8:20 AM,3 hr 40 min,Nonstop,$499
Colombo,Delhi,2026-02-26,IndiGo,"2:40 PM
 – 
10:20 PM",2:40 PM,7 hr 40 min,1 stop,$450
Colombo,Delhi,2026-02-26,IndiGo,"5:15 PM
 – 
12:05 AM+1",5:15 PM,6 hr 50 min,1 stop,$454
Colombo,Delhi,2026-02-26,IndiGo,"10:15 PM
 – 
7:10 AM+1",10:15 PM,8 hr 55 min,1 stop,$460
Colombo,Delhi,2026-02-26,IndiGo,"9:10 AM
 – 
3:50 PM",9:10 AM,6 hr 40 min,1 stop,$462
Colombo,Delhi,2026-02-26,IndiGo,"12:30 PM
 – 
6:50 PM",12:30 PM,6 hr 20 min,1 stop,$484
Colombo,Delhi,2026-02-26,,,,,,
Colombo,Delhi,2026-02-26,,,,,,
Colombo,Delhi,2026-02-26,,,,,,
Colombo,Delhi,2026-02-26,,,,,,
Colombo,Delhi,2026-02-26,,,,,,
Colombo,Delhi,2026-02-26,,,,,,
Colombo,Delhi,2026-02-26,,,,,,
Colombo,Delhi,2026-02-26,,,,,,
Colombo,Delhi,2026-02-26,,,,,,
Colombo,Delhi,2026-02-27,SriLankan,"2:00 PM
 – 
5:35 PM",2:00 PM,3 hr 35 min,Nonstop,$430
Colombo,Delhi,2026-02-27,IndiGo,"9:10 AM
 – 
3:50 PM",9:10 AM,6 hr 40 min,1 stop,$471
Colombo,Delhi,2026-02-27,Air India,"8:20 AM
 – 
12:00 PM",8:20 AM,3 hr 40 min,Nonstop,$502
Colombo,Delhi,2026-02-27,Air India,"5:05 PM
 – 
8:50 PM",5:05 PM,3 hr 45 min,Nonstop,$513
Colombo,Delhi,2026-02-27,SriLankan,"12:35 AM
 – 
4:10 AM",12:35 AM,3 hr 35 min,Nonstop,$634
Colombo,Delhi,2026-02-27,IndiGo,"2:40 PM
 – 
10:20 PM",2:40 PM,7 hr 40 min,1 stop,$450
Colombo,Delhi,2026-02-27,IndiGo,"12:30 PM
 – 
6:50 PM",12:30 PM,6 hr 20 min,1 stop,$462
Colombo,Delhi,2026-02-27,IndiGo,"5:15 PM
 – 
12:05 AM+1",5:15 PM,6 hr 50 min,1 stop,$462
Colombo,Delhi,2026-02-27,IndiGo,"10:15 PM
 – 
7:10 AM+1",10:15 PM,8 hr 55 min,1 stop,$519
Colombo,Delhi,2026-02-27,,,,,,
Colombo,Delhi,2026-02-27,,,,,,
Colombo,Delhi,2026-02-27,,,,,,
Colombo,Delhi,2026-02-27,,,,,,
Colombo,Delhi,2026-02-27,,,,,,
Colombo,Delhi,2026-02-27,,,,,,
Colombo,Delhi,2026-02-27,,,,,,
Colombo,Delhi,2026-02-27,,,,,,
Colombo,Delhi,2026-02-27,,,,,,
Colombo,Delhi,2026-02-28,SriLankan,"12:35 AM
 – 
4:10 AM",12:35 AM,3 hr 35 min,Nonstop,$467
Colombo,Delhi,2026-02-28,IndiGo,"9:10 AM
 – 
3:50 PM",9:10 AM,6 hr 40 min,1 stop,$473
Colombo,Delhi,2026-02-28,SriLankan,"2:00 PM
 – 
5:35 PM",2:00 PM,3 hr 35 min,Nonstop,$579
Colombo,Delhi,2026-02-28,Air India,"8:20 AM
 – 
12:00 PM",8:20 AM,3 hr 40 min,Nonstop,$580
Colombo,Delhi,2026-02-28,IndiGo,"2:40 PM
 – 
10:20 PM",2:40 PM,7 hr 40 min,1 stop,$462
Colombo,Delhi,2026-02-28,IndiGo,"12:20 PM
 – 
6:50 PM",12:20 PM,6 hr 30 min,1 stop,$473
Colombo,Delhi,2026-02-28,IndiGo,"5:15 PM
 – 
12:05 AM+1",5:15 PM,6 hr 50 min,1 stop,$473
Colombo,Delhi,2026-02-28,Air India,"4:00 PM
 – 
8:40 AM+1",4:00 PM,16 hr 40 min,1 stop,$524
Colombo,Delhi,2026-02-28,Air India,"5:05 PM
 – 
8:50 PM",5:05 PM,3 hr 45 min,Nonstop,$757
Colombo,Delhi,2026-02-28,,,,,,
Colombo,Delhi,2026-02-28,,,,,,
Colombo,Delhi,2026-02-28,,,,,,
Colombo,Delhi,2026-02-28,,,,,,
Colombo,Delhi,2026-02-28,,,,,,
Colombo,Delhi,2026-02-28,,,,,,
Colombo,Delhi,2026-02-28,,,,,,
Colombo,Delhi,2026-02-28,,,,,,
Colombo,Delhi,2026-02-28,,,,,,
Colombo,Delhi,2026-03-01,IndiGo,"9:10 AM
 – 
3:50 PM",9:10 AM,6 hr 40 min,1 stop,$465
Colombo,Delhi,2026-03-01,Air India,"8:20 AM
 – 
12:00 PM",8:20 AM,3 hr 40 min,Nonstop,$548
Colombo,Delhi,2026-03-01,SriLankan,"12:35 AM
 – 
4:10 AM",12:35 AM,3 hr 35 min,Nonstop,$630
Colombo,Delhi,2026-03-01,SriLankan,"2:00 PM
 – 
5:35 PM",2:00 PM,3 hr 35 min,Nonstop,$630
Colombo,Delhi,2026-03-01,IndiGo,"3:00 AM
 – 
10:45 AM",3:00 AM,7 hr 45 min,1 stop,$456
Colombo,Delhi,2026-03-01,IndiGo,"12:30 PM
 – 
6:50 PM",12:30 PM,6 hr 20 min,1 stop,$465
Colombo,Delhi,2026-03-01,IndiGo,"5:15 PM
 – 
12:05 AM+1",5:15 PM,6 hr 50 min,1 stop,$485
Colombo,Delhi,2026-03-01,Air India,"4:00 PM
 – 
2:15 PM+1",4:00 PM,22 hr 15 min,1 stop,$516
Colombo,Delhi,2026-03-01,Air India,"4:00 PM
 – 
11:15 PM",4:00 PM,7 hr 15 min,1 stop,$552
Colombo,Delhi,2026-03-01,Air India,"5:05 PM
 – 
8:50 PM",5:05 PM,3 hr 45 min,Nonstop,$609
Colombo,Delhi,2026-03-01,,,,,,
Colombo,Delhi,2026-03-01,,,,,,
Colombo,Delhi,2026-03-01,,,,,,
Colombo,Delhi,2026-03-01,,,,,,
Colombo,Delhi,2026-03-01,,,,,,
Colombo,Delhi,2026-03-01,,,,,,
Colombo,Delhi,2026-03-01,,,,,,
Colombo,Delhi,2026-03-01,,,,,,
Colombo,Delhi,2026-03-01,,,,,,
Colombo,Delhi,2026-03-01,,,,,,
Colombo,Delhi,2026-03-02,Air India,"4:00 PM
 – 
11:15 PM",4:00 PM,7 hr 15 min,1 stop,$398
Colombo,Delhi,2026-03-02,Air India,"8:20 AM
 – 
12:00 PM",8:20 AM,3 hr 40 min,Nonstop,$403
Colombo,Delhi,2026-03-02,Air India,"5:05 PM
 – 
8:50 PM",5:05 PM,3 hr 45 min,Nonstop,$433
Colombo,Delhi,2026-03-02,SriLankan,"2:00 PM
 – 
5:35 PM",2:00 PM,3 hr 35 min,Nonstop,$467
Colombo,Delhi,2026-03-02,SriLankan,"12:35 AM
 – 
4:10 AM",12:35 AM,3 hr 35 min,Nonstop,$518
Colombo,Delhi,2026-03-02,IndiGo,"9:10 AM
 – 
3:50 PM",9:10 AM,6 hr 40 min,1 stop,$410
Colombo,Delhi,2026-03-02,IndiGo,"5:15 PM
 – 
12:05 AM+1",5:15 PM,6 hr 50 min,1 stop,$418
Colombo,Delhi,2026-03-02,IndiGo,"12:30 PM
 – 
6:50 PM",12:30 PM,6 hr 20 min,1 stop,$426
Colombo,Delhi,2026-03-02,,,,,,
Colombo,Delhi,2026-03-02,,,,,,
Colombo,Delhi,2026-03-02,,,,,,
Colombo,Delhi,2026-03-02,,,,,,
Colombo,Delhi,2026-03-02,,,,,,
Colombo,Delhi,2026-03-02,,,,,,
Colombo,Delhi,2026-03-02,,,,,,
Colombo,Delhi,2026-03-02,,,,,,
Colombo,Paris,2026-02-22,Gulf Air,"4:55 PM
 – 
6:45 AM+1",4:55 PM,18 hr 20 min,2 stops,$835
Colombo,Paris,2026-02-22,Qatar Airways,"11:15 AM
 – 
8:30 PM",11:15 AM,13 hr 45 min,1 stop,$878
Colombo,Paris,2026-02-22,Etihad,"9:30 PM
 – 
7:10 AM+1",9:30 PM,14 hr 10 min,1 stop,"$1,025"
Colombo,Paris,2026-02-22,Emirates,"9:55 AM
 – 
7:30 PM",9:55 AM,14 hr 5 min,1 stop,"$1,160"
Colombo,Paris,2026-02-22,Qatar Airways,"10:15 AM
 – 
6:35 AM+1",10:15 AM,24 hr 50 min,1 stop,$845
Colombo,Paris,2026-02-22,Qatar Airways,"7:30 PM
 – 
6:35 AM+1",7:30 PM,15 hr 35 min,1 stop,$918
Colombo,Paris,2026-02-22,Qatar Airways,"4:15 AM
 – 
1:15 PM",4:15 AM,13 hr 30 min,1 stop,"$1,013"
Colombo,Paris,2026-02-22,Emirates,"9:50 PM
 – 
8:00 AM+1",9:50 PM,14 hr 40 min,1 stop,"$1,160"
Colombo,Paris,2026-02-22,SriLankan,"12:25 AM
 – 
7:30 AM",12:25 AM,11 hr 35 min,Nonstop,"$1,453"
Colombo,Paris,2026-02-22,"Cathay Pacific, ITA","12:45 AM
 – 
6:45 PM+1",12:45 AM,46 hr 30 min,2 stops,"$1,946"
Colombo,Paris,2026-02-22,,,,,,
Colombo,Paris,2026-02-22,,,,,,
Colombo,Paris,2026-02-22,,,,,,
Colombo,Paris,2026-02-22,,,,,,
Colombo,Paris,2026-02-22,,,,,,
Colombo,Paris,2026-02-22,,,,,,
Colombo,Paris,2026-02-22,,,,,,
Colombo,Paris,2026-02-22,,,,,,
Colombo,Paris,2026-02-22,,,,,,
Colombo,Paris,2026-02-22,,,,,,
Colombo,Paris,2026-02-23,Gulf Air,"4:55 PM
 – 
6:45 AM+1",4:55 PM,18 hr 20 min,2 stops,$835
Colombo,Paris,2026-02-23,EmiratesIcelandair,"8:15 PM
 – 
8:00 AM+1",8:15 PM,16 hr 15 min,2 stops,$864
Colombo,Paris,2026-02-23,Qatar Airways,"4:15 AM
 – 
1:15 PM",4:15 AM,13 hr 30 min,1 stop,$957
Colombo,Paris,2026-02-23,EmiratesIcelandair,"9:50 PM
 – 
8:00 AM+1",9:50 PM,14 hr 40 min,1 stop,$977
Colombo,Paris,2026-02-23,Qatar Airways,"10:15 AM
 – 
8:30 PM",10:15 AM,14 hr 45 min,1 stop,$918
Colombo,Paris,2026-02-23,Qatar Airways,"7:30 PM
 – 
6:35 AM+1",7:30 PM,15 hr 35 min,1 stop,$918
Colombo,Paris,2026-02-23,Qatar Airways,"11:15 AM
 – 
8:30 PM",11:15 AM,13 hr 45 min,1 stop,"$1,156"
Colombo,Paris,2026-02-23,Etihad,"9:30 PM
 – 
7:05 PM+1",9:30 PM,26 hr 5 min,1 stop,"$1,157"
Colombo,Paris,2026-02-23,Emirates,"2:40 AM
 – 
12:25 PM",2:40 AM,14 hr 15 min,1 stop,"$1,175"
Colombo,Paris,2026-02-23,"SriLankan, Austrian","7:20 AM
 – 
7:20 PM",7:20 AM,16 hr 30 min,2 stops,"$1,220"
Colombo,Paris,2026-02-23,Emirates,"9:55 AM
 – 
7:30 PM",9:55 AM,14 hr 5 min,1 stop,"$1,602"
Colombo,Paris,2026-02-23,Turkish Airlines,"7:40 AM
 – 
5:20 PM",7:40 AM,14 hr 10 min,1 stop,"$1,924"
Colombo,Paris,2026-02-23,"SriLankan, LOT","2:00 PM
 – 
7:25 PM+1",2:00 PM,33 hr 55 min,3 stops,"$2,236"
Colombo,Paris,2026-02-23,Etihad,"9:50 AM
 – 
7:05 PM",9:50 AM,13 hr 45 min,1 stop,"$3,136"
Colombo,Paris,2026-02-23,,,,,,
Colombo,Paris,2026-02-23,,,,,,
Colombo,Paris,2026-02-23,,,,,,
Colombo,Paris,2026-02-23,,,,,,
Colombo,Paris,2026-02-23,,,,,,
Colombo,Paris,2026-02-23,,,,,,
Colombo,Paris,2026-02-23,,,,,,
Colombo,Paris,2026-02-23,,,,,,
Colombo,Paris,2026-02-23,,,,,,
Colombo,Paris,2026-02-23,,,,,,
Colombo,Paris,2026-02-23,,,,,,
Colombo,Paris,2026-02-23,,,,,,
Colombo,Paris,2026-02-23,,,,,,
Colombo,Paris,2026-02-23,,,,,,
Colombo,Paris,2026-02-24,Gulf Air,"4:55 PM
 – 
6:45 AM+1",4:55 PM,18 hr 20 min,2 stops,$835
Colombo,Paris,2026-02-24,Emirates,"8:15 PM
 – 
8:00 AM+1",8:15 PM,16 hr 15 min,2 stops,$901
Colombo,Paris,2026-02-24,Qatar Airways,"11:15 AM
 – 
8:30 PM",11:15 AM,13 hr 45 min,1 stop,"$1,047"
Colombo,Paris,2026-02-24,Emirates,"9:55 AM
 – 
7:30 PM",9:55 AM,14 hr 5 min,1 stop,"$1,213"
Colombo,Paris,2026-02-24,Emirates,"9:50 PM
 – 
8:00 AM+1",9:50 PM,14 hr 40 min,1 stop,"$1,187"
Colombo,Paris,2026-02-24,Air India,"5:05 PM
 – 
6:45 PM+1",5:05 PM,30 hr 10 min,1 stop,"$1,208"
Colombo,Paris,2026-02-24,Qatar Airways,"4:15 AM
 – 
1:15 PM",4:15 AM,13 hr 30 min,1 stop,"$1,226"
Colombo,Paris,2026-02-24,Turkish Airlines,"7:40 AM
 – 
5:20 PM",7:40 AM,14 hr 10 min,1 stop,"$1,694"
Colombo,Paris,2026-02-24,Etihad,"9:50 AM
 – 
7:05 PM",9:50 AM,13 hr 45 min,1 stop,"$1,732"
Colombo,Paris,2026-02-24,"Etihad, ITA","4:00 AM
 – 
10:00 AM+1",4:00 AM,34 hr 30 min,2 stops,"$1,934"
Colombo,Paris,2026-02-24,,,,,,
Colombo,Paris,2026-02-24,,,,,,
Colombo,Paris,2026-02-24,,,,,,
Colombo,Paris,2026-02-24,,,,,,
Colombo,Paris,2026-02-24,,,,,,
Colombo,Paris,2026-02-24,,,,,,
Colombo,Paris,2026-02-24,,,,,,
Colombo,Paris,2026-02-24,,,,,,
Colombo,Paris,2026-02-24,,,,,,
Colombo,Paris,2026-02-24,,,,,,
Colombo,Paris,2026-02-25,Gulf Air,"5:00 PM
 – 
6:45 AM+1",5:00 PM,18 hr 15 min,2 stops,$909
Colombo,Paris,2026-02-25,SriLankan,"12:25 AM
 – 
7:30 AM",12:25 AM,11 hr 35 min,Nonstop,$966
Colombo,Paris,2026-02-25,Qatar Airways,"4:15 AM
 – 
1:15 PM",4:15 AM,13 hr 30 min,1 stop,"$1,073"
Colombo,Paris,2026-02-25,Etihad,"9:50 AM
 – 
7:05 PM",9:50 AM,13 hr 45 min,1 stop,"$1,142"
Colombo,Paris,2026-02-25,Emirates,"2:40 AM
 – 
12:25 PM",2:40 AM,14 hr 15 min,1 stop,"$1,187"
Colombo,Paris,2026-02-25,"flydubai, Emirates","9:15 PM
 – 
8:00 AM+1",9:15 PM,15 hr 15 min,1 stop,"$1,052"
Colombo,Paris,2026-02-25,Etihad,"9:30 PM
 – 
7:10 AM+1",9:30 PM,14 hr 10 min,1 stop,"$1,137"
Colombo,Paris,2026-02-25,Emirates,"9:55 AM
 – 
7:30 PM",9:55 AM,14 hr 5 min,1 stop,"$1,187"
Colombo,Paris,2026-02-25,EmiratesIcelandair,"9:50 PM
 – 
8:00 AM+1",9:50 PM,14 hr 40 min,1 stop,"$1,187"
Colombo,Paris,2026-02-25,"Etihad, ITA","9:50 AM
 – 
10:00 AM+1",9:50 AM,28 hr 40 min,2 stops,"$1,647"
Colombo,Paris,2026-02-25,Etihad,"4:00 AM
 – 
1:15 PM",4:00 AM,13 hr 45 min,1 stop,"$2,073"
Colombo,Paris,2026-02-25,,,,,,
Colombo,Paris,2026-02-25,,,,,,
Colombo,Paris,2026-02-25,,,,,,
Colombo,Paris,2026-02-25,,,,,,
Colombo,Paris,2026-02-25,,,,,,
Colombo,Paris,2026-02-25,,,,,,
Colombo,Paris,2026-02-25,,,,,,
Colombo,Paris,2026-02-25,,,,,,
Colombo,Paris,2026-02-25,,,,,,
Colombo,Paris,2026-02-25,,,,,,
Colombo,Paris,2026-02-25,,,,,,
Colombo,Paris,2026-02-26,Gulf Air,"4:55 PM
 – 
6:45 AM+1",4:55 PM,18 hr 20 min,2 stops,$860
Colombo,Paris,2026-02-26,Etihad,"9:50 AM
 – 
7:05 PM",9:50 AM,13 hr 45 min,1 stop,"$1,071"
Colombo,Paris,2026-02-26,Emirates,"9:55 AM
 – 
7:30 PM",9:55 AM,14 hr 5 min,1 stop,"$1,149"
Colombo,Paris,2026-02-26,Qatar Airways,"3:25 AM
 – 
1:15 PM",3:25 AM,14 hr 20 min,1 stop,"$1,206"
Colombo,Paris,2026-02-26,Emirates,"2:40 AM
 – 
7:30 PM",2:40 AM,21 hr 20 min,1 stop,"$1,114"
Colombo,Paris,2026-02-26,Qatar Airways,"7:30 PM
 – 
1:15 PM+1",7:30 PM,22 hr 15 min,1 stop,"$1,136"
Colombo,Paris,2026-02-26,Etihad,"9:30 PM
 – 
7:10 AM+1",9:30 PM,14 hr 10 min,1 stop,"$1,142"
Colombo,Paris,2026-02-26,Emirates,"2:40 AM
 – 
12:25 PM",2:40 AM,14 hr 15 min,1 stop,"$1,175"
Colombo,Paris,2026-02-26,EmiratesIcelandair,"9:50 PM
 – 
8:00 AM+1",9:50 PM,14 hr 40 min,1 stop,"$1,175"
Colombo,Paris,2026-02-26,"SriLankan, Austrian","7:20 AM
 – 
7:20 PM",7:20 AM,16 hr 30 min,2 stops,"$1,192"
Colombo,Paris,2026-02-26,Qatar Airways,"7:30 PM
 – 
6:35 AM+1",7:30 PM,15 hr 35 min,1 stop,"$1,206"
Colombo,Paris,2026-02-26,Qatar Airways,"4:15 AM
 – 
1:15 PM",4:15 AM,13 hr 30 min,1 stop,"$1,293"
Colombo,Paris,2026-02-26,Turkish Airlines,"7:40 AM
 – 
5:20 PM",7:40 AM,14 hr 10 min,1 stop,"$1,678"
Colombo,Paris,2026-02-26,"Etihad, ITA","9:50 AM
 – 
6:45 PM+1",9:50 AM,37 hr 25 min,2 stops,"$1,874"
Colombo,Paris,2026-02-26,,,,,,
Colombo,Paris,2026-02-26,,,,,,
Colombo,Paris,2026-02-26,,,,,,
Colombo,Paris,2026-02-26,,,,,,
Colombo,Paris,2026-02-26,,,,,,
Colombo,Paris,2026-02-26,,,,,,
Colombo,Paris,2026-02-26,,,,,,
Colombo,Paris,2026-02-26,,,,,,
Colombo,Paris,2026-02-26,,,,,,
Colombo,Paris,2026-02-26,,,,,,
Colombo,Paris,2026-02-26,,,,,,
Colombo,Paris,2026-02-26,,,,,,
Colombo,Paris,2026-02-26,,,,,,
Colombo,Paris,2026-02-26,,,,,,
Colombo,Paris,2026-02-27,Gulf Air,"3:55 PM
 – 
6:45 AM+1",3:55 PM,19 hr 20 min,2 stops,$835
Colombo,Paris,2026-02-27,Qatar Airways,"4:15 AM
 – 
1:15 PM",4:15 AM,13 hr 30 min,1 stop,"$1,145"
Colombo,Paris,2026-02-27,Emirates,"2:40 AM
 – 
12:25 PM",2:40 AM,14 hr 15 min,1 stop,"$1,175"
Colombo,Paris,2026-02-27,Gulf Air,"4:55 PM
 – 
6:45 AM+1",4:55 PM,18 hr 20 min,2 stops,$906
Colombo,Paris,2026-02-27,Emirates,"9:50 PM
 – 
7:30 PM+1",9:50 PM,26 hr 10 min,1 stop,"$1,003"
Colombo,Paris,2026-02-27,Qatar Airways,"7:30 PM
 – 
6:35 AM+2",7:30 PM,39 hr 35 min,1 stop,"$1,018"
Colombo,Paris,2026-02-27,Qatar Airways,"11:15 AM
 – 
8:30 PM",11:15 AM,13 hr 45 min,1 stop,"$1,145"
Colombo,Paris,2026-02-27,EmiratesIcelandair,"9:50 PM
 – 
8:00 AM+1",9:50 PM,14 hr 40 min,1 stop,"$1,175"
Colombo,Paris,2026-02-27,Qatar Airways,"7:30 PM
 – 
6:35 AM+1",7:30 PM,15 hr 35 min,1 stop,"$1,232"
Colombo,Paris,2026-02-27,Emirates,"9:55 AM
 – 
7:30 PM",9:55 AM,14 hr 5 min,1 stop,"$1,282"
Colombo,Paris,2026-02-27,SriLankan,"12:25 AM
 – 
7:30 AM",12:25 AM,11 hr 35 min,Nonstop,"$1,320"
Colombo,Paris,2026-02-27,Etihad,"9:50 AM
 – 
7:05 PM",9:50 AM,13 hr 45 min,1 stop,"$1,406"
Colombo,Paris,2026-02-27,"Etihad, ITA","9:50 AM
 – 
10:00 AM+1",9:50 AM,28 hr 40 min,2 stops,"$1,789"
Colombo,Paris,2026-02-27,Etihad,"4:00 AM
 – 
1:15 PM",4:00 AM,13 hr 45 min,1 stop,"$2,048"
Colombo,Paris,2026-02-27,,,,,,
Colombo,Paris,2026-02-27,,,,,,
Colombo,Paris,2026-02-27,,,,,,
Colombo,Paris,2026-02-27,,,,,,
Colombo,Paris,2026-02-27,,,,,,
Colombo,Paris,2026-02-27,,,,,,
Colombo,Paris,2026-02-27,,Unknown,Unknown,,,
Colombo,Paris,2026-02-27,,,,,,
Colombo,Paris,2026-02-27,,,,,,
Colombo,Paris,2026-02-27,,,,,,
Colombo,Paris,2026-02-27,,,,,,
Colombo,Paris,2026-02-27,,,,,,
Colombo,Paris,2026-02-27,,,,,,
Colombo,Paris,2026-02-27,,,,,,
Colombo,Paris,2026-02-28,Qatar Airways,"3:25 AM
 – 
1:15 PM",3:25 AM,14 hr 20 min,1 stop,"$1,181"
Colombo,Paris,2026-02-28,Etihad,"9:50 AM
 – 
7:05 PM",9:50 AM,13 hr 45 min,1 stop,"$1,250"
Colombo,Paris,2026-02-28,Emirates,"9:55 AM
 – 
7:30 PM",9:55 AM,14 hr 5 min,1 stop,"$1,399"
Colombo,Paris,2026-02-28,Qatar Airways,"11:15 AM
 – 
8:30 PM+1",11:15 AM,37 hr 45 min,1 stop,"$1,004"
Colombo,Paris,2026-02-28,Qatar Airways,"4:15 AM
 – 
1:15 PM+1",4:15 AM,37 hr 30 min,1 stop,"$1,055"
Colombo,Paris,2026-02-28,Qatar Airways,"10:15 AM
 – 
8:30 PM",10:15 AM,14 hr 45 min,1 stop,"$1,181"
Colombo,Paris,2026-02-28,Qatar Airways,"7:30 PM
 – 
1:15 PM+1",7:30 PM,22 hr 15 min,1 stop,"$1,181"
Colombo,Paris,2026-02-28,Etihad,"4:20 PM
 – 
7:10 AM+1",4:20 PM,19 hr 20 min,1 stop,"$1,245"
Colombo,Paris,2026-02-28,Qatar Airways,"4:15 AM
 – 
1:15 PM",4:15 AM,13 hr 30 min,1 stop,"$1,268"
Colombo,Paris,2026-02-28,Qatar Airways,"11:15 AM
 – 
8:30 PM",11:15 AM,13 hr 45 min,1 stop,"$1,268"
Colombo,Paris,2026-02-28,"SriLankan, Austrian","7:20 AM
 – 
10:30 PM",7:20 AM,19 hr 40 min,2 stops,"$1,296"
Colombo,Paris,2026-02-28,Gulf Air,"4:55 PM
 – 
6:45 AM+1",4:55 PM,18 hr 20 min,2 stops,"$1,383"
Colombo,Paris,2026-02-28,"Edelweiss Air, SWISSOperated by Helvetic","11:55 AM
 – 
10:15 PM",11:55 AM,14 hr 50 min,1 stop,"$1,674"
Colombo,Paris,2026-02-28,"Etihad, ITA","9:50 AM
 – 
6:45 PM+1",9:50 AM,37 hr 25 min,2 stops,"$1,957"
Colombo,Paris,2026-02-28,Turkish Airlines,"7:40 AM
 – 
5:20 PM",7:40 AM,14 hr 10 min,1 stop,"$2,199"
Colombo,Paris,2026-02-28,,,,,,
Colombo,Paris,2026-02-28,,,,,,
Colombo,Paris,2026-02-28,,,,,,
Colombo,Paris,2026-02-28,,,,,,
Colombo,Paris,2026-02-28,,,,,,
Colombo,Paris,2026-02-28,,,,,,
Colombo,Paris,2026-02-28,,,,,,
Colombo,Paris,2026-02-28,,,,,,
Colombo,Paris,2026-02-28,,,,,,
Colombo,Paris,2026-02-28,,,,,,
Colombo,Paris,2026-02-28,,,,,,
Colombo,Paris,2026-02-28,,,,,,
Colombo,Paris,2026-02-28,,,,,,
Colombo,Paris,2026-02-28,,,,,,
Colombo,Paris,2026-02-28,,,,,,
Colombo,Frankfurt,2026-02-22,Qatar Airways,"10:15 AM
 – 
6:50 AM+1",10:15 AM,25 hr 5 min,1 stop,"$1,096"
Colombo,Frankfurt,2026-02-22,Qatar Airways,"11:15 AM
 – 
6:50 AM+1",11:15 AM,24 hr 5 min,1 stop,"$1,137"
Colombo,Frankfurt,2026-02-22,Emirates,"9:50 PM
 – 
7:35 AM+1",9:50 PM,14 hr 15 min,1 stop,"$1,280"
Colombo,Frankfurt,2026-02-22,Qatar Airways,"7:30 PM
 – 
6:50 AM+1",7:30 PM,15 hr 50 min,1 stop,"$1,299"
Colombo,Frankfurt,2026-02-22,Etihad,"9:30 PM
 – 
6:05 AM+1",9:30 PM,13 hr 5 min,1 stop,"$1,761"
Colombo,Frankfurt,2026-02-22,Air India,"5:05 PM
 – 
6:45 PM+1",5:05 PM,30 hr 10 min,1 stop,"$1,174"
Colombo,Frankfurt,2026-02-22,SriLankan,"12:40 AM
 – 
7:10 AM",12:40 AM,11 hr,Nonstop,"$2,178"
Colombo,Frankfurt,2026-02-22,Turkish Airlines,"7:40 AM
 – 
5:00 PM",7:40 AM,13 hr 50 min,1 stop,"$3,538"
Colombo,Frankfurt,2026-02-22,,,,,,
Colombo,Frankfurt,2026-02-22,,,,,,
Colombo,Frankfurt,2026-02-22,,,,,,
Colombo,Frankfurt,2026-02-22,,,,,,
Colombo,Frankfurt,2026-02-22,,,,,,
Colombo,Frankfurt,2026-02-22,,,,,,
Colombo,Frankfurt,2026-02-22,,,,,,
Colombo,Frankfurt,2026-02-22,,,,,,
Colombo,Frankfurt,2026-02-23,Gulf Air,"4:55 PM
 – 
6:15 AM+1",4:55 PM,17 hr 50 min,2 stops,$928
Colombo,Frankfurt,2026-02-23,"EmiratesIcelandair, Qantas","8:15 PM
 – 
7:35 AM+1",8:15 PM,15 hr 50 min,2 stops,"$1,035"
Colombo,Frankfurt,2026-02-23,"EmiratesIcelandair, Qantas","9:50 PM
 – 
7:35 AM+1",9:50 PM,14 hr 15 min,1 stop,"$1,100"
Colombo,Frankfurt,2026-02-23,Qatar Airways,"4:15 AM
 – 
1:20 PM",4:15 AM,13 hr 35 min,1 stop,"$1,375"
Colombo,Frankfurt,2026-02-23,Etihad,"9:30 PM
 – 
6:05 AM+1",9:30 PM,13 hr 5 min,1 stop,"$1,512"
Colombo,Frankfurt,2026-02-23,"flydubai, Emirates","5:20 PM
 – 
7:35 AM+1",5:20 PM,18 hr 45 min,1 stop,"$1,166"
Colombo,Frankfurt,2026-02-23,Emirates,"2:40 AM
 – 
12:45 PM",2:40 AM,14 hr 35 min,1 stop,"$1,270"
Colombo,Frankfurt,2026-02-23,"SalamAir, Oman Air","4:50 AM
 – 
7:00 PM",4:50 AM,18 hr 40 min,1 stop,"$1,314"
Colombo,Frankfurt,2026-02-23,"SriLankan, Austrian","7:20 AM
 – 
6:40 PM",7:20 AM,15 hr 50 min,2 stops,"$1,337"
Colombo,Frankfurt,2026-02-23,Qatar Airways,"7:30 PM
 – 
6:50 AM+1",7:30 PM,15 hr 50 min,1 stop,"$1,428"
Colombo,Frankfurt,2026-02-23,Emirates,"9:55 AM
 – 
7:20 PM",9:55 AM,13 hr 55 min,1 stop,"$1,754"
Colombo,Frankfurt,2026-02-23,Turkish Airlines,"7:40 AM
 – 
5:00 PM",7:40 AM,13 hr 50 min,1 stop,"$1,854"
Colombo,Frankfurt,2026-02-23,EtihadLufthansa,"9:50 AM
 – 
6:35 PM",9:50 AM,13 hr 15 min,1 stop,"$3,569"
Colombo,Frankfurt,2026-02-23,,,,,,
Colombo,Frankfurt,2026-02-23,,,,,,
Colombo,Frankfurt,2026-02-23,,,,,,
Colombo,Frankfurt,2026-02-23,,,,,,
Colombo,Frankfurt,2026-02-23,,,,,,
Colombo,Frankfurt,2026-02-23,,,,,,
